welfare_id,welfare_ori_id,welfare_service_name,welfare_dept_name,welfare_target_detail,welfare_crit,welfare_service_content,welfare_howto,welfare_contact,welfare_phone,welfare_site_name,welfare_site_link,welfare_service_type,welfare_service_purpose,welfare_date,welfare_view,welfare_child,welfare_female,welfare_male,welfare_family,welfare_target,welfare_life
2572,524000000178,유기질비료 지원,미래농업과,"○ 농업인, 농업법인",,"○ 봉화군 소재 농업경영체 등록정보에 등록된 농지를 대상으로 유기질비료를 신청한 농업경영체에 대하여 당초 배정물량에 대해 농협을 통해 공급 받을 시 유기질비료 3종, 부숙유기질비료 2종에 대해 1포/20kg 기준으로 1,300월~ 1,600원 보조금을 지원

○ 유기질비료지원사업은 매년 전국적으로 시행되는 국비지원사업이며 봉화군에서는 비료 신청 농가의 수요를 반영하여 매년 3억 2천여만원의 군비를 추가 확보하여 농가 지원을 확대하고 있음","○ 방문 신청
 - 주민센터 : 농가주소지 관할 읍면동 주민센터에 방문 신청
 - 신청인의 농업경영체 등록 필지를 기준으로 농지 소재지 읍면사무소를 통해 매년 11월경 신청 가능하며 주소지와 농지소재지가 다을 경우 반드시 농지 소재지 기준으로 신청하여야 함.",,,경상북도 봉화군,https://gov.kr/portal/rcvfvrSvc/dtlEx/524000000178,현물,,사업시행 전년도 11월9일~12월8일(1달간) 신청 접수,29,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
2573,525000000106,기초진료비 지원,보건소,○ 울진군에 주민등록을 둔 만 6세 미만 아동 및 장애인,,○ 서비스 내용 : 울진군에 주민등록 주소를 둔 만 6세 미만 아동 및 장애인을 대상으로 울진군의료원 외래진료시 본인부담인 기초진료비를 지원,"○ 방문 신청
 - 기타 : 울진군의료원",울진군의료원,,경상북도 울진군,https://gov.kr/portal/rcvfvrSvc/dtlEx/525000000106,현금,,,36,1,1,1,"0,1,2,3,4,5,6,7,8,9,10,11","0,1,3,4","1, "
2574,525000000107,산모·신생아 건강관리 서비스,보건소,"○ 지원대상
 - 산모 및 배우자의 건강보험료 본인부담금 합산액이 기준중위소득 150%이하 
※ 소득기준을 초과하더라도 특수가정에 대해서는 지방자치단체별 예외지원* 가능 
* 희귀난치성질환·장애인·새터민·결혼이민·미혼모 산모, 셋째아 이상 출산 가정 등

○ 지원제외 대상
 - 입양숙려기간 모자지원사업에 따른 지원을 받은 자",,"○ 서비스내용 : 산모신생아 건강관리사가 일정 기간 출산 가정을 방문하여 산후 관리를 도와주는 서비스 이용권(바우처) 지원

○ 서비스금액
 - 정부지원금 : 태아유형, 출산순위, 소득구간 및 서비스기간 선택 결과에 따라 36.8만원∼483.2만원으로 차등화 
 - 본인부담금 : 서비스가격에서 정부지원금을 뺀 차액","○ 온라인 신청
 - 복지로 : http://www.bokjiro.go.kr
 - 정부24 : https://www.gov.kr

○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청
 - 보건소 : 관할 보건소 방문",,,경상북도 울진군,https://gov.kr/portal/rcvfvrSvc/dtlEx/525000000107,이용권,,,13,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
2575,525000000108,울진군 출산장려 지원,보건소,"○ 울진군출산장려(출생아, 전입아) 지원 : 울진군에 부 또는 모와 함께 주민등록을 두고 거주하는 5세 미만의 영유아 

○ 출생아건강보험료 지원 : 관내 부 또는 모가 출생일 기준 주민등록을 두고 거주",,"○ 울진군출산장려(출생아) 지원
 - 첫째아∼둘째아 : 600만원(월 10만원 × 60개월)
 - 셋째아이상 : 1,200만원(월 20만원 × 60개월)

○ 울진군출산장려(전입아) 지원  : 출생 후 만 5세 미만인 전입아
 - 첫째아∼둘째아 : 600만원 이하(월 10만원 × 60개월 이하)
 - 셋째아 이상 : 1,200만원 이하(월 20만원 × 60개월 이하)

○ 출생아건강보험료(5년 불입, 18년 보장)
 - 첫째아~둘째아 : 180만원(월 3만원 × 60개월)
 - 셋째아 이상 : 600만원(월 10만원 × 60개월), 만기환급형","○ 온라인 신청 
 - 정부24 행복출산서비스 : www.gov.kr

○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청",,,경상북도 울진군,https://gov.kr/portal/rcvfvrSvc/dtlEx/525000000108,현금,,,16,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
2576,525000000109,효행장려 지원,사회복지과,○ 효행수당의 지급대상자)는 만80세 이상의 직계존속과 직계비속을 포함한 4대가 지급 기준일 현재 3년 이상 계속 울진군에 주민등록 되어 함께 실거주하는 세대 ,,"○ 지원대상 및 내용
 - 80세 이상 지계존비속 4대가 함께 거주할 경우
 - 세대당 설, 추석 각 50만원 지원","○ 방문 신청
 - 주민센터 : 주소지 관할 읍면동 주민센터에 방문",,,경상북도 울진군,https://gov.kr/portal/rcvfvrSvc/dtlEx/525000000109,현금,,,14,1,1,1,"1,5,6,9,10,11","0,1,3,4","5, "
2577,525000000119,농기계 종합보험 가입 지원,미래농정과,"◦ 대상기종 : 12종 
   ※ 경운기, 트랙터, 콤바인, 승용이앙기, 승용관리기, 베일러, 광역방제기,농용굴삭기, 농용동력운반차, 농용로우더, 항공방제기, SS분무기
 ◦ 사업대상 : 보험대상 농기계(12종)를 소유 또는 관리하는 만 19세 이상의 농업인 또는 농업법인(종사자)",,"○대상기종 : 12종 / 300대 정도
   ※ 경운기, 트랙터, 콤바인, 승용이앙기, 승용관리기, 베일러, 광역방제기,농용굴삭기, 농용동력운반차, 농용로우더, 항공방제기, SS분무기
○사 업 비 : 150,000천원
○사업대상 : 보험대상 농기계(12종)를 소유 또는 관리하는 만 19세 이상의 농업인 또는 농업법인(종사자)
○ 농기계종합보험 가입자에게 보험료의 70%를 보조, 30%를 농민이 자부담
○ 단, 일정금액 이상 지원 불가","○ 방문 신청
 - 기타 : 소재지 관할 지역 농협",지역농협,,경상북도 울진군,https://gov.kr/portal/rcvfvrSvc/dtlEx/525000000119,현금(보험),,,12,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
2578,525000000121,취약계층가구 주거청결 서비스,복지정책과,"○ 생계급여, 의료급여, 주거급여 수급자, 차상위계층, 가구원 모두 거동이 불편한 가구, 장애인이 있는 가구, 아동 및 노인만으로 구성된 가구, 기타 주거환경 열악한 가구",,"○ 독거노인, 장애인가구 등 주거환경이 열악한 가구에 청소서비스 지원
 - 가구당 150,000원 상당","○ 방문 신청
 - 주민센터 : 관할 읍면동 주민센터에 방문 신청",,,경상북도 울진군,https://gov.kr/portal/rcvfvrSvc/dtlEx/525000000121,서비스(돌봄),,,39,1,1,1,"0,1,2,3,4,5,6,7,8,9,10,11","0,1,3,4","1, 2, 3, 4, 5, "
2579,525000000124,임산부 건강관리 서비스,보건소,"○ 예비부부,예비맘 건강관리 지원 : 관내 예비부부, 신혼부부

○ 산전검사비 지원 : 보건소 등록 임신부(6∼9주)

○ 초음파 검진비 지원 : 보건소 등록 임신부(5개월, 8개월)",,"○ 예비부부,예비맘 건강관리 지원 : 1인 1회, 검사 쿠폰 지원(남성 8만원, 여성 17.7만원)

○ 산전검사비 지원 : B형간염 검사 등 15종의 산전검사 쿠폰 지원

○ 초음파 검진비 지원 : 초음파검사 쿠폰 1인 2매 지원","○ 방문 신청
 - 보건소 : 관할 보건소 방문",,,경상북도 울진군,https://gov.kr/portal/rcvfvrSvc/dtlEx/525000000124,서비스(의료),,,15,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
2580,525000000125,"임산부, 영유아 영양 교육 및 보충식품 지원",보건소,"○ 기준 중위 소득 80%미만 대상자 중 영양 위험요인 보유 임산부 및 영유아(빈혈, 저체중, 성장부진, 영양섭취 불량 등)
 - 영아(생후 만 12개월)
 - 유아(생후 만1~6세)
 - 임신부(출산 후 6주)
 - 출산부(출산 후 6개월)
 - 수유부(출산 후 12개월)",,"○ 매월 1회 이상 영양교육 상담
 - 영유아
  ∙ 저체중, 빈혈, 비만, 편식 영양관리
  ∙ 올바른 이유식 도입
  ∙ 영유아기 올바른 식사관리 등
 - 임산부
  ∙ 임신, 출산부 영양관리
  ∙ 모유수유
  ∙ 출산 후 체중관리
  ∙ 임신부 입덧, 빈혈, 변비관리등 

○ 6개월 마다 정기적 영양평가(임신부에서 출산부 변경시 6주 내 평가)
 - 신체계측(신장, 체중, 비만도)
 - 생화학적 검사(빈혈판정-헤모글로빈)
 - 영양지식 및 태도평가
 - 영양섭취상태(24시간 회상법)

○ 보충식품 지원(매월 1회이상 배송)
 - 패키지1 : 영아(0~6개월 미만)
 - 패키지2 : 영아(6~12개월 미만)
 - 패키지3 : 유아(만1~6세미만)
 - 패키지4 : 임신부 및 혼합수유부(출산 후 12개월까지)
 - 패키지5 : 출산부(출산 후 6개월까지)
 - 패키지6 : 완전모유수유부(출산 후 12개월까지)

○ 가정방문","○ 방문 신청
 - 보건소 : 거주지 관할 보건소 방문",,,경상북도 울진군,https://gov.kr/portal/rcvfvrSvc/dtlEx/525000000125,현물,,,16,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
2581,525000000126,희귀질환자 및 암환자 의료비 지원,보건소,"○ 암환자의료비 지원사업
 - 소아 암환자(건강보험, 의료급여)
 - 성인 의려급여
 - 성인 건강보험
 - 성인 폐암환자(건강보험, 의료급여)

○ 희귀질환 의료비지원사업
 - 희귀질환자 의료비지원사업 대상 질환에 해당하고, 희귀질환 산정특례에 등록한 건강보험가입자. 단, 환자가구와 부양의무자 가구의 소득 및 재산이 지원 기준을 만족하는 경우에 한함",,"○ 암환자 의료비지원사업
 - 소아 암환자, 성인 의료급여수급권자, 성인 건강보험 가입자, 성인 폐암 환자 
 - 암 치료비 관련 의료비 
 - 건강보험가입자 본인일부부담금 연간 최대 200만원 의료급여수급권자 본인일부부담금 120만원 비급여본인부담금 100만원

○ 희귀질환 의료비지원사업
 - 산정특례 등록자
 - 요양급여비용 중 본인부담금(본인부담금 10%)
 - 간병비(월 30만원, 대상질환 97개에 한함)
 - 특수식이 구입비
 - 인공호흡기 및 기침유발기 대여료
 - 보조기기 구입비","○ 온라인 신청 
 - 희귀질환 의료비지원사업 : https://helpline.kdca.go.kr
 1. 헬프라인 접속
 2. 신청정보 입력 및 동의서작성
 3. 관련 구비서류 등 첨부
 4. 신청서 작성완료 및 제출

○ 방문 신청
 - 보건소 : 관할 보건소 방문 (암환자 의료비지원사업, 희귀질환 의료비지원사업)",,,경상북도 울진군,https://gov.kr/portal/rcvfvrSvc/dtlEx/525000000126,서비스(의료),,,48,2,1,1,"0,2,3,4,7,8,9,11",5,"1, 2, 3, 4, 5, "
2582,526000000101,장애인의날 저소득층 위문품 지급,주민복지과,○ 관내 저소득 장애인,,○ 저소득층 관내 장애인들에게 장애인의 날을 맞이하여 위문품 지급,"○ 개인 신청절차 없음
 - 읍면에서 저소득층 추천",개인 신청절차 없음,,경상북도 울릉군,https://gov.kr/portal/rcvfvrSvc/dtlEx/526000000101,현물,,개인신청절차없음,15,2,1,1,"0,2,3,4,6,7,8,9",5,"1, 2, 3, 4, 5, "
2583,526000000102,저소득 가정 자녀 학습비 지원,주민복지과,"○ 기초수급, 차상위계층 가구 중 중·고교 재학생",,"○ 저소득 가정 자녀 학습비(온,오프라인 수업비) 지원
 - 수강증빙, 출석률 확인 후 학습비 개별계좌 입금
 - 1인 월 10만원(이하일 경우 실비)","○ 방문 신청
 - 주민센터 : 거주지 관할 주민센터에 방문 신청
 - 구비서류 제출",,,경상북도 울릉군,https://gov.kr/portal/rcvfvrSvc/dtlEx/526000000102,현금,,,17,2,1,1,"0,2,3,4,7,8,9",0,"2, "
2584,526000000103,희귀난치성질환자 수진 교통비 지원,주민복지과,○ 기초수급자 및 차상위본인부담경감자 중 희귀난치성질환자,,"○ 저소득 희귀난치성질환자 병원 수진시 교통비 지원
 - 연 1회 30만원","○ 방문 신청
 - 주민센터 : 거주지 관할 주민센터에 방문 신청
 - 구비서류 제출",,,경상북도 울릉군,https://gov.kr/portal/rcvfvrSvc/dtlEx/526000000103,현금,,,16,2,1,1,"0,2,3,4,7,8,9,11",5,"1, 2, 3, 4, 5, "
2585,526000000106,임산부·아동 건강관리 서비스,보건사업과,○ 울릉군내 주소지를 둔 임산부,,"○ 엽산제 및 철분제 지원
 - 임신 후 3개월까지 엽산제 지원(1인 1개월분 기준 최대 3개월분)
 - 임신 16주 이상 임산부에게 철분제 지원(1인 1개월분 기준 5개월분)
 - 엽산제와 철분제는 의약품을 제공
 ※ 단, 택배 등 우편배송에 한해 건강기능식품으로 제공되며, 방문수령 시 제공하는 의약품과의 성분 함량 차이를 고려하여 제공됨

○ 출생가정에 신생아용품 지원

○ 유축기 대여","○ 온라인 신청 
 - 정부24 : www.gov.kr

○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청
 - 보건소 : 관할 보건소 방문

 - 신청기한
 · 엽산제: 임신일~12주까지
 · 철분제: 임신 16주~분만 전까지
 
 - 구비서류: 신분증, 임신확인서류",,,경상북도 울릉군,https://gov.kr/portal/rcvfvrSvc/dtlEx/526000000106,현물,,,15,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
2586,526000000112,어업 경제발전 유류비 지원,해양수산과,"○ 울릉군에 선적항과, 주소지를 둔 어선중 관계법령에 의거 어업허가 또는 면허를 득한 동력어선",,"○ 울릉군에 선적항과, 주소지를 둔 어선중 관계법령에 의거 어업허가 또는 면허를 득한 동력어선에 유류비 지원","○ 방문 신청
 - 기타 : 울릉군 수산업협동조합",울릉군 수산업협동조합,,경상북도 울릉군,https://gov.kr/portal/rcvfvrSvc/dtlEx/526000000112,현금,,,21,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
2587,526000000114,출산장려금 지원,보건사업과,○ 출산 6개월전부터 울릉군내 주민등록을 두고 실거주하는 부모,,"○ 출생축하금과 출산장려금 지원
 - 첫째 : 200만원+10만원x48개월
 - 둘째 : 200만원+20만원x48개월
 - 셋째 이상 : 200만원+50만원x48개월","○ 온라인 신청 
 - 정부24 : www.gov.kr

○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청
 - 신청기한: 출생시
 - 구비서류: 신분증, 주민등록등본, 가족관계증명서",,,경상북도 울릉군,https://gov.kr/portal/rcvfvrSvc/dtlEx/526000000114,현금,,,31,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
2588,526000000117,중·고등학교 신입생 교복 지원,기획감사실,"○ 울릉군에 주소지를 두고 관내·외 중·고등학교 1학년으로 입학하는 학생
○ 타 시군에서 울릉군으로 전학 온 중·고등학교 학생",,○ 관내 중·고등학교 신입생 및 전학생에게 교복구입비(30만원) 현금지원,"○ 방문 신청
 - 시군구 : 울릉 군청 방문
 - 구비서류 : 무상교복 지원신청서

○ 기타
 - 우편신청",,,경상북도 울릉군,https://gov.kr/portal/rcvfvrSvc/dtlEx/526000000117,현금,,,16,2,1,1,"0,2,3,4,7,8,9",0,"2, "
2589,526000000118,국가보훈대상자 예우 및 지원,주민복지과,○ 관내 국가유공자,,"○ 울릉군에 주소를 두고 있는 국가유공자에게 보훈수당, 참전수당 10만원씩 지급

○ 사망위로금 30만원 지급","<보훈 및 참전 명예수당>
○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청
 - 구비서류 : 국가유공자증, 통장사본, 신청서

<사망위로금>
○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청
 - 구비서류 : 국가유공자증, 수급자 통장사본, 신청서, 사망확인서",,,경상북도 울릉군,https://gov.kr/portal/rcvfvrSvc/dtlEx/526000000118,현금,,,21,2,1,1,"0,2,3,4,5,7,8,9",5,"1, 2, 3, 4, 5, "
2590,531000000101,설명절 어려운 이웃 위문,복지정책과,○ 저소득가구 및 사회복지시설,,"○ 설명절 위로금 및 복지시설 위문품지급
 - 개인, 시설지원","○ 개인 신청절차 없음
 - 신청불요",개인 신청절차 없음,,경상남도 진주시,https://gov.kr/portal/rcvfvrSvc/dtlEx/531000000101,현금,,신청시기 별도없음,366,1,1,1,"0,1,2,3,4,5,6,7,8,9,10,11","0,1,3,4","1, 2, 3, 4, 5, "
2591,531000000105,난임부부 격려금 지원,건강증진과,○ 진주시에 주소를 둔 난임부부가 정상적인 난임 시술 2회이상 비임신인 경우,,○ 진주시에 주소를 둔 난임부부가 정상적인 난임 시술 2회이상 비임신일 경우 1회에 한하여 20만원 지급,"○ 방문 신청
 - 보건소 : 보건소방문",,,경상남도 진주시,https://gov.kr/portal/rcvfvrSvc/dtlEx/531000000105,서비스(의료),,,22,2,1,1,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
2592,531000000106,중증장애인 치과 진료비지원,건강증진과,"○ 장애정도가 심한 장애인 및 치과영역 장애인(뇌병변,지체, 뇌전증, 지적, 정신, 자폐성) 중 저소득층 우선",,"○ 중증 장애인 틀니, 보철, 레진, 임플란트 , 사후관리비 지원",○ 관할 주민센터 방문,,,경상남도 진주시,https://gov.kr/portal/rcvfvrSvc/dtlEx/531000000106,서비스(의료),,,16,2,1,1,"0,2,3,4,6,7,8,9",5,"1, 2, 3, 4, 5, "
2593,531000000108,국가유공자 및 유족 지원,복지정책과,○ 국가유공자 및 유족,,"○ 국가유공자 명예수당 지급, 유공자 쓰레기봉투 지급, 명절위로금 및 보훈의 달 위로금 지급","○ 방문 신청
 - 주민센터 : 주소지 관할 읍면동 주민센터에 방문 신청",,,경상남도 진주시,https://gov.kr/portal/rcvfvrSvc/dtlEx/531000000108,현금,,,27,2,1,1,"0,2,3,4,5,7,8,9",5,"1, 2, 3, 4, 5, "
